YEAR,DESCRIPTION,WEIGHT,UNITS,1,2,3,4,5,6,7,8,9,10,11,12
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,28,1,0
2017,SWEET,750,12,6,4,21,3,1,0,6,4,2,5,2,24
2017,SALTED,750,12,5,5,10,3,5,4,2,0,4,3,3,6
2017,SPICY,750,12,7,6,21,20,10,1,9,0,5,10,4,8
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,2,14
2017,NATURAL,700,12,30,22,13,12,8,19,23,23,9,23,74,97
2017,NATURAL,1,12,21,31,39,32,26,22,36,29,22,22,27,19
2017,NATURAL,200,24,0,0,3,0,24,20,6,2,1,19,2,0
2017,SWEET,750,12,10,4,21,6,13,9,8,6,4,8,2,14
2017,SALTED,750,12,8,7,12,7,4,0,3,5,4,7,7,4
2017,SPICY,750,12,12,25,4,5,7,7,14,5,1,2,2,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,6,4
2017,NATURAL,700,12,11,15,14,11,12,19,15,11,18,15,16,6
2017,NATURAL,1,12,19,51,41,28,12,32,13,22,19,15,11,8
2017,NATURAL,200,24,0,0,0,0,5,8,1,7,0,9,0,1
2017,SWEET,750,12,5,4,20,6,4,2,4,12,11,3,2,23
2017,SALTED,750,12,3,7,0,1,0,3,3,7,2,2,2,16
2017,SPICY,750,12,1,8,8,0,2,17,7,3,2,6,2,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,2
2017,NATURAL,700,12,31,11,5,8,8,4,11,2,2,12,6,6
2017,NATURAL,1,12,11,20,16,9,1,2,3,4,5,3,11,15
2017,NATURAL,200,24,0,0,6,0,0,0,0,0,0,3,3,0
2017,SWEET,750,12,0,2,2,0,0,0,3,8,0,5,2,14
2017,SALTED,750,12,2,0,2,0,1,0,0,7,3,2,2,2
2017,SPICY,750,12,1,2,5,2,4,15,4,3,0,0,0,2
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,6
2015,SWEET,750,12,0,0,0,0,0,0,0,1,1,1,1,1
2016,NATURAL,700,12,1,3,0,2,2,4,0,0,2,1,0,2
2016,NATURAL,1,12,2,1,3,2,3,0,2,3,1,1,0,1
2016,NATURAL,200,24,3,3,1,0,1,0,0,0,1,1,0,0
2016,SWEET,750,12,0,0,0,0,0,0,0,1,1,0,0,1
2017,NATURAL,700,12,1,1,3,0,2,2,5,2,1,4,1,0
2017,NATURAL,700,12,1,7,3,4,6,5,2,1,4,7,2,9
2017,NATURAL,1,12,11,17,9,9,12,2,3,4,8,1,6,4
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,7,0,0
2017,SWEET,750,12,2,4,9,1,2,0,8,1,8,1,0,19
2017,SALTED,750,12,9,12,9,9,11,8,8,11,28,8,10,6
2017,SPICY,750,12,0,9,5,2,1,9,4,0,0,2,2,2
2017,NATURAL,700,12,2,6,0,2,6,9,5,1,0,0,1,1
2017,NATURAL,1,12,1,4,0,0,3,1,1,1,1,0,13,3
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,1,1,0
2017,SWEET,750,12,10,0,6,0,1,0,2,0,1,2,2,1
2017,SALTED,750,12,0,0,0,0,0,0,0,1,0,1,0,1
2017,SPICY,750,12,0,4,6,1,0,1,1,0,0,0,0,0
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,9
2017,NATURAL,700,12,22,56,46,41,51,47,22,38,35,46,198,67
2017,NATURAL,1,12,51,49,42,41,21,13,28,19,19,16,6,24
2017,NATURAL,200,24,1,0,0,0,16,5,0,2,6,17,0,0
2017,SWEET,750,12,14,9,89,4,18,9,28,7,10,6,8,38
2017,SALTED,750,12,10,8,11,16,8,2,16,7,7,7,32,30
2017,SPICY,750,12,19,4,16,11,11,8,22,11,2,6,2,8
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,7,7
2017,NATURAL,700,12,3,2,9,11,5,3,6,2,4,5,11,10
2017,NATURAL,1,12,11,31,28,16,7,10,7,11,9,4,7,20
2017,NATURAL,200,24,0,2,0,3,3,6,0,0,0,0,1,0
2017,SWEET,750,12,0,2,7,2,0,0,0,0,1,0,0,3
2017,SALTED,750,12,0,0,1,1,1,0,0,1,0,4,11,12
2017,SPICY,750,12,0,0,0,0,0,0,0,0,1,1,1,1
2017,NATURAL,700,12,15,14,7,42,6,31,23,6,22,18,76,30
2017,NATURAL,1,12,28,22,32,13,22,17,22,13,19,16,14,15
2017,NATURAL,200,24,0,1,1,0,13,8,3,1,2,5,0,1
2017,SWEET,750,12,4,1,13,0,3,1,6,0,2,0,3,3
2017,SALTED,750,12,2,4,0,0,2,0,0,0,0,3,0,5
2017,SPICY,750,12,2,0,0,2,0,0,2,5,0,1,1,4
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,1
2017,NATURAL,700,12,22,40,32,23,20,53,19,18,19,60,62,33
2017,NATURAL,1,12,46,96,47,43,36,31,31,44,70,66,33,29
2017,NATURAL,200,24,0,0,1,2,4,10,3,1,6,48,4,1
2017,SWEET,750,12,19,13,28,1,7,4,10,2,6,15,5,29
2017,SALTED,750,12,10,6,13,3,10,5,6,2,6,22,6,37
2017,SPICY,750,12,15,14,7,8,2,6,3,3,1,11,4,12
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,5
2017,NATURAL,700,12,2,4,4,2,5,3,1,2,2,0,0,0
2017,NATURAL,1,12,3,5,2,0,2,1,3,3,1,0,0,0
2017,NATURAL,200,24,0,2,4,5,4,7,5,0,0,0,0,0
2017,SWEET,750,12,0,0,1,1,2,0,1,0,0,0,0,0
2017,SALTED,750,12,0,1,2,2,1,1,0,0,0,0,0,0
2017,SPICY,750,12,0,0,0,0,0,0,2,0,0,0,0,0
2017,NATURAL,700,12,2,1,10,16,16,3,6,5,15,9,21,16
2017,NATURAL,1,12,7,34,16,19,22,14,7,13,18,21,34,16
2017,NATURAL,200,24,2,1,2,1,2,8,0,1,6,4,0,13
2017,SWEET,750,12,0,3,2,1,0,3,1,1,1,0,0,3
2017,SALTED,750,12,2,0,2,1,0,0,1,0,2,0,2,2
2017,SPICY,750,12,0,0,0,0,0,0,0,0,0,2,2,5
2017,NATURAL,700,12,7,11,9,13,7,12,6,8,14,11,48,20
2017,NATURAL,1,12,24,59,20,16,16,12,14,15,21,27,17,23
2017,NATURAL,200,24,3,0,0,1,1,6,2,0,2,4,3,1
2017,SWEET,750,12,7,8,18,5,7,1,1,4,5,1,2,6
2017,SALTED,750,12,4,1,3,2,4,1,4,5,2,4,8,11
2017,SPICY,750,12,0,3,0,2,0,1,3,1,2,1,0,2
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2017,NATURAL,700,12,7,0,1,4,0,2,1,2,2,3,8,0
2017,NATURAL,1,12,8,9,3,3,6,2,4,5,4,1,1,2
2017,NATURAL,200,24,0,2,0,2,0,2,0,0,0,2,0,1
2017,SWEET,750,12,0,0,0,0,0,0,0,0,0,0,0,3
2017,SALTED,750,12,0,0,0,1,0,0,0,0,0,2,0,0
2017,SPICY,750,12,0,0,0,0,0,0,0,0,1,0,0,0
2017,NATURAL,700,12,61,55,29,52,74,101,36,51,35,56,59,40
2017,NATURAL,1,12,77,73,27,21,37,49,32,19,40,22,41,43
2017,NATURAL,200,24,0,4,0,0,14,35,0,2,24,47,0,19
2017,SWEET,750,12,23,16,34,3,15,13,17,8,8,10,10,15
2017,SALTED,750,12,13,13,22,7,26,20,15,8,10,18,20,27
2017,SPICY,750,12,4,9,15,13,5,3,5,5,0,12,1,8
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,6
2017,NATURAL,700,12,2,39,11,8,22,15,2,28,14,22,35,28
2017,NATURAL,1,12,36,24,21,18,9,9,7,17,22,21,35,39
2017,NATURAL,200,24,1,1,1,0,7,6,0,0,2,13,1,2
2017,SWEET,750,12,16,9,30,3,6,4,19,7,6,1,9,23
2017,SALTED,750,12,24,11,7,6,5,3,5,8,2,2,3,17
2017,SPICY,750,12,11,13,4,5,4,8,24,9,7,9,2,17
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,9
2017,NATURAL,700,12,1,13,9,17,4,2,17,6,7,11,8,9
2017,NATURAL,1,12,9,6,0,2,2,2,7,5,5,3,2,12
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,0,2,1,0
2017,SWEET,750,12,9,6,17,8,7,1,11,1,3,1,3,9
2017,SALTED,750,12,10,4,13,8,4,1,2,0,2,3,3,7
2017,SPICY,750,12,7,6,3,3,8,2,3,2,1,10,0,10
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,1,3
2017,NATURAL,700,12,7,49,7,18,2,19,9,10,11,22,32,13
2017,NATURAL,1,12,18,29,20,20,21,13,8,4,6,15,5,13
2017,NATURAL,200,24,0,0,0,3,17,5,2,0,0,17,2,1
2017,SWEET,750,12,5,9,36,0,3,2,4,0,1,3,7,9
2017,SALTED,750,12,3,4,3,0,2,8,3,3,5,12,27,7
2017,SPICY,750,12,2,13,3,8,7,3,5,0,1,0,3,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,5,13
2017,NATURAL,1,12,3,6,2,0,9,14,1,0,1,1,3,10
2017,NATURAL,200,24,0,0,0,1,0,1,0,0,0,12,3,0
2017,SWEET,750,12,0,0,0,0,0,0,1,0,1,0,0,0
2018,NATURAL,700,12,0,0,0,0,0,0,1,5,3,1,1,1
2017,NATURAL,700,12,5,3,1,0,1,0,0,2,0,0,0,0
2017,NATURAL,1,12,2,1,1,3,1,3,0,0,2,1,0,0
2017,NATURAL,200,24,2,3,1,0,0,0,0,0,0,0,0,0
2017,SALTED,750,12,2,0,0,0,2,2,2,4,5,8,6,4
2017,SPICY,750,12,0,0,0,0,0,0,0,1,0,0,0,0
2017,NATURAL,700,12,11,35,20,17,19,22,19,24,18,39,61,66
2017,NATURAL,1,12,28,49,22,17,11,22,22,38,39,26,33,59
2017,NATURAL,200,24,10,4,8,5,7,15,0,0,10,26,0,8
2017,SWEET,750,12,5,9,4,1,2,5,3,0,3,2,18,6
2017,SALTED,750,12,5,9,7,2,1,2,2,3,3,9,5,5
2017,SPICY,750,12,5,2,8,6,8,8,19,2,2,13,0,1
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,3,23
2017,NATURAL,700,12,15,3,15,2,4,9,7,5,5,7,24,7
2017,NATURAL,1,12,2,15,1,2,5,3,1,1,2,0,7,5
2017,NATURAL,200,24,0,1,1,0,3,2,0,0,5,6,0,0
2017,SWEET,750,12,3,13,60,1,2,1,6,0,2,4,7,6
2017,SALTED,750,12,3,2,62,5,4,0,2,1,16,2,19,1
2017,SPICY,750,12,1,5,2,7,7,12,3,0,0,3,1,6
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,9,21
2017,NATURAL,700,12,8,4,13,12,8,9,9,9,9,15,7,15
2017,NATURAL,1,12,21,29,14,17,22,11,20,15,10,13,4,33
2017,NATURAL,200,24,0,0,0,0,17,4,0,0,9,6,0,0
2017,SWEET,750,12,3,7,35,0,1,2,27,4,2,2,4,7
2017,SALTED,750,12,0,12,8,2,2,0,6,1,0,4,4,4
2017,SPICY,750,12,1,3,6,6,1,1,6,2,1,5,0,2
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,3,20
2017,NATURAL,700,12,0,0,0,0,0,0,0,0,15,25,13,6
2017,NATURAL,1,12,0,0,0,0,0,0,0,2,35,15,11,19
2017,NATURAL,200,24,0,0,0,0,0,0,0,0,3,23,0,0
2017,SWEET,750,12,0,0,0,0,0,0,0,0,1,5,5,9
2017,SALTED,750,12,0,0,0,0,0,0,0,0,4,4,6,19
2017,SPICY,750,12,0,0,0,0,0,0,0,0,3,5,5,3
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,4
2017,NATURAL,700,12,0,0,0,0,0,0,0,0,0,0,0,13
2017,NATURAL,1,12,0,0,0,0,0,0,0,0,0,0,0,15
2017,SWEET,750,12,0,0,0,0,0,0,0,0,0,0,0,11
2017,SPICY,750,12,0,0,0,0,0,0,0,0,0,0,0,1
2017,SOUR,750,12,0,0,0,0,0,0,0,0,0,0,0,3
2018,NATURAL,700,12,20,39,30,25,16,27,35,21,29,22,34,20
2018,NATURAL,1,12,3,15,6,4,22,5,15,15,22,3,6,3
2018,NATURAL,200,24,1,0,0,1,6,0,3,0,0,0,0,0
2018,SWEET,750,12,7,0,2,0,3,0,0,0,1,0,3,0
2018,SALTED,750,12,0,0,0,0,0,0,0,0,0,0,1,0
2018,SPICY,750,12,0,0,0,0,0,0,0,0,1,0,1,0
2018,SOUR,750,12,0,0,0,0,0,0,0,0,1,0,0,0
2018,NATURAL,700,12,27,9,18,19,22,25,5,13,17,13,24,26
2018,NATURAL,1,12,10,10,18,12,16,11,4,17,4,4,13,25
2018,NATURAL,200,24,10,0,12,0,6,22,19,14,7,1,0,5
2018,SWEET,750,12,4,2,4,5,1,0,3,2,0,0,2,8
2018,SALTED,750,12,1,2,0,10,8,2,4,5,2,0,5,3
2018,SPICY,750,12,1,3,1,0,7,2,0,10,0,3,2,1
2018,SOUR,750,12,0,0,1,1,1,0,1,0,0,0,0,0
2018,NATURAL,700,12,17,19,27,24,27,15,9,12,18,14,15,19
2018,NATURAL,1,12,44,45,43,34,44,38,32,45,51,54,40,39
2018,NATURAL,200,24,16,2,5,0,3,0,5,2,14,2,4,3
2018,SWEET,750,12,3,9,13,20,18,2,15,4,14,18,5,3
2018,SALTED,750,12,29,3,8,4,6,4,4,4,9,13,4,7
2018,SPICY,750,12,5,3,1,2,1,4,2,3,1,0,2,1
2018,SOUR,750,12,0,0,4,0,0,0,4,3,9,3,0,2
2018,NATURAL,700,12,51,48,47,52,59,56,38,33,40,31,23,47
2018,NATURAL,1,12,64,51,52,34,51,45,54,60,48,54,76,110
2018,NATURAL,200,24,15,1,0,5,0,0,9,3,12,1,6,4
2018,SWEET,750,12,6,6,9,28,12,12,4,7,8,17,10,12
2018,SALTED,750,12,8,12,8,18,12,5,4,15,9,5,15,45
2018,SPICY,750,12,5,6,2,2,5,4,0,0,3,4,1,9
2018,SOUR,750,12,6,3,1,2,2,6,1,4,7,2,3,3
2018,NATURAL,700,12,31,64,72,78,78,92,49,79,90,78,50,74
2018,NATURAL,1,12,41,31,55,42,33,35,30,33,59,52,61,83
2018,NATURAL,200,24,22,33,7,36,68,42,78,22,34,5,51,42
2018,SWEET,750,12,9,2,8,26,13,2,3,5,15,2,13,3
2018,SALTED,750,12,6,5,10,12,21,7,5,13,12,4,6,26
2018,SPICY,750,12,3,2,2,4,5,5,4,2,3,1,3,0
2018,SOUR,750,12,3,0,1,0,0,0,0,0,2,1,0,0
2018,NATURAL,700,12,18,22,12,28,18,39,19,16,14,7,13,15
2018,NATURAL,1,12,9,12,19,19,17,15,15,23,17,12,22,24
2018,NATURAL,200,24,10,1,2,1,4,5,34,6,12,1,19,2
2018,SWEET,750,12,4,4,1,9,4,3,9,6,10,14,6,22
2018,SALTED,750,12,4,6,3,4,5,13,4,0,6,6,11,7
2018,SPICY,750,12,1,3,0,2,6,1,3,2,4,1,5,11
2018,SOUR,750,12,0,0,0,3,0,1,2,1,6,2,1,0
2018,NATURAL,700,12,12,20,18,56,44,46,21,11,26,25,23,19
2018,NATURAL,1,12,33,29,43,9,34,85,110,75,27,20,72,96
2018,NATURAL,200,24,29,23,28,10,16,20,25,14,24,8,5,8
2018,SWEET,750,12,12,1,5,44,50,5,34,14,11,21,11,9
2018,SALTED,750,12,15,8,5,2,7,37,7,42,22,7,11,12
2018,SPICY,750,12,4,2,2,0,3,25,30,20,5,3,1,1
2018,SOUR,750,12,1,1,0,0,0,2,5,2,22,0,0,1
2018,NATURAL,700,12,32,34,29,45,62,67,60,32,38,33,78,46
2018,NATURAL,1,12,13,33,39,35,23,26,28,48,50,47,43,43
2018,NATURAL,200,24,16,1,3,3,4,2,7,5,13,6,5,1
2018,SWEET,750,12,0,1,2,8,6,1,3,7,3,5,6,27
2018,SALTED,750,12,1,0,0,0,0,0,5,2,1,0,1,6
2018,SPICY,750,12,0,1,0,2,6,4,1,35,5,3,2,5
2018,SOUR,750,12,0,1,1,1,0,0,3,1,10,1,0,1
2018,NATURAL,700,12,31,26,49,35,20,55,25,27,31,36,55,48
2018,NATURAL,1,12,32,26,32,27,29,29,35,32,31,38,27,25
2018,NATURAL,200,24,33,25,37,34,37,21,32,27,27,3,32,24
2018,SWEET,750,12,19,4,7,19,11,4,9,8,10,11,18,3
2018,SALTED,750,12,1,1,1,1,1,7,2,6,2,2,0,5
2018,SPICY,750,12,0,5,3,4,3,5,1,3,1,3,3,3
2018,SOUR,750,12,0,0,1,3,2,0,0,0,2,0,2,3
2018,NATURAL,700,12,11,27,7,13,38,24,6,6,20,5,14,21
2018,NATURAL,1,12,48,32,46,25,31,42,69,18,36,19,30,41
2018,NATURAL,200,24,11,0,4,4,3,10,48,36,18,6,2,11
2018,SWEET,750,12,9,5,9,13,10,12,13,35,8,3,4,35
2018,SALTED,750,12,6,4,3,5,14,10,4,3,4,5,8,6
2018,SPICY,750,12,3,26,3,3,0,5,1,1,9,16,41,11
2018,SOUR,750,12,0,0,1,0,0,2,1,3,12,10,1,44
2018,NATURAL,1,12,8,1,6,1,7,0,1,3,7,4,0,4
2018,NATURAL,200,24,0,2,0,0,2,2,0,0,0,1,0,0
2015,NATURAL,700,12,1,0,2,3,2,4,4,11,3,3,3,0
2015,NATURAL,1,12,3,1,3,3,1,4,2,6,2,1,2,2
2015,NATURAL,200,24,1,0,7,6,2,7,6,3,13,9,0,1
2015,SWEET,750,12,0,0,0,0,0,0,0,1,1,0,0,0
2016,NATURAL,700,12,3,0,5,5,4,5,2,0,6,8,2,3
2018,NATURAL,700,12,79,51,47,74,70,78,59,75,79,80,94,77
2018,NATURAL,1,12,30,12,28,24,30,35,30,40,42,47,47,61
2018,NATURAL,200,24,48,11,16,6,7,22,0,7,17,6,8,3
2018,SWEET,750,12,6,8,25,48,8,4,11,3,4,8,10,50
2018,SALTED,750,12,1,2,3,6,0,1,2,3,6,10,11,16
2018,SPICY,750,12,3,21,0,4,1,2,1,2,9,3,1,4
2018,SOUR,750,12,1,3,2,0,3,0,0,7,8,16,0,3
2018,NATURAL,700,12,35,38,30,30,30,33,44,21,22,28,33,58
2018,NATURAL,1,12,17,25,23,9,18,26,11,17,15,22,37,45
2018,NATURAL,200,24,36,9,4,5,3,8,8,6,7,15,12,20
2018,SWEET,750,12,0,0,7,13,4,13,7,11,14,16,9,15
2018,SALTED,750,12,2,1,2,9,0,6,3,3,6,0,15,0
2018,SPICY,750,12,0,4,6,0,5,3,3,6,5,0,0,0
2018,SOUR,750,12,1,0,0,0,0,3,0,0,5,0,0,1
2018,NATURAL,700,12,22,33,38,82,52,54,14,21,31,41,39,39
2018,NATURAL,1,12,10,8,17,15,18,12,13,13,18,17,22,43
2018,NATURAL,200,24,19,1,0,5,2,6,15,5,7,3,1,1
2018,SWEET,750,12,18,5,29,22,5,18,17,17,9,13,18,36
2018,SALTED,750,12,0,1,6,3,3,9,6,2,5,12,23,15
2018,SPICY,750,12,3,7,5,2,2,7,7,3,5,2,2,2
2018,SOUR,750,12,2,2,3,1,0,0,4,3,7,7,1,17
2018,NATURAL,700,12,61,32,39,88,85,74,39,34,49,27,45,28
2018,NATURAL,1,12,49,23,72,29,46,44,60,54,60,30,59,77
2018,NATURAL,200,24,48,0,2,4,2,1,14,1,28,4,15,12
2018,SWEET,750,12,15,12,8,6,20,16,4,7,20,19,3,6
2018,SALTED,750,12,10,22,7,2,10,0,4,7,8,21,8,15
2018,SPICY,750,12,2,2,10,8,4,21,4,11,13,9,5,10
2018,SOUR,750,12,1,1,0,0,0,1,0,0,4,4,2,0
2018,NATURAL,700,12,12,8,28,38,31,17,14,14,17,17,33,9
2018,NATURAL,1,12,44,47,62,30,46,57,71,63,84,68,48,69
2018,NATURAL,200,24,10,1,1,1,2,4,8,0,6,0,5,0
2018,SWEET,750,12,5,4,13,29,5,7,3,2,10,16,12,21
2018,SALTED,750,12,3,6,2,2,5,4,1,0,5,0,3,4
2018,SPICY,750,12,3,4,10,0,4,8,8,2,5,1,2,7
2018,SOUR,750,12,0,0,2,1,2,0,1,0,1,3,0,4
2018,NATURAL,700,12,15,16,22,24,36,31,21,27,27,10,18,36
2018,NATURAL,1,12,23,19,66,33,20,39,23,48,27,22,86,57
2018,NATURAL,200,24,6,0,0,3,1,29,19,2,9,1,1,1
2018,SWEET,750,12,2,6,12,8,15,8,18,20,16,21,18,25
2018,SALTED,750,12,1,3,2,7,12,17,14,6,8,3,8,7
2018,SPICY,750,12,1,7,0,0,5,3,11,1,3,1,3,1
2018,SOUR,750,12,0,0,0,0,0,2,1,1,6,0,1,5
2018,NATURAL,700,12,10,14,8,6,11,20,6,12,11,12,7,5
2018,NATURAL,1,12,94,87,68,83,98,9,50,86,56,79,31,6
2018,SWEET,750,12,0,0,3,19,2,1,0,3,4,6,18,13
2018,SALTED,750,12,0,0,3,0,0,0,0,0,1,0,2,6
2018,SPICY,750,12,0,1,1,0,2,0,0,0,1,2,2,0
2018,SOUR,750,12,2,2,2,0,0,0,2,0,5,2,0,2
2018,NATURAL,700,12,18,11,67,65,35,56,7,35,21,31,16,36
2018,NATURAL,1,12,8,18,44,21,20,28,27,26,43,32,36,51
2018,NATURAL,200,24,11,0,0,1,16,17,12,6,19,8,9,1
2018,SWEET,750,12,30,4,19,5,4,7,9,11,17,2,5,25
2018,SALTED,750,12,1,4,12,4,11,4,6,4,13,9,9,12
2018,SPICY,750,12,2,6,3,5,4,9,0,2,7,1,1,3
2018,SOUR,750,12,0,0,3,0,0,0,0,2,8,4,0,1
2018,NATURAL,700,12,4,11,24,32,37,40,21,24,29,51,35,27
2018,NATURAL,1,12,8,9,37,5,8,9,18,22,34,15,20,35
2018,NATURAL,200,24,2,3,0,0,4,2,0,0,13,0,0,1
2018,SWEET,750,12,7,3,17,21,10,8,10,9,6,18,18,47
2018,SALTED,750,12,4,10,5,12,16,3,9,1,7,13,5,35
2018,SPICY,750,12,0,1,1,1,13,0,2,1,9,5,1,3
2018,SOUR,750,12,2,0,2,1,1,3,2,2,2,2,1,0
2018,NATURAL,700,12,12,3,7,25,8,18,15,9,21,13,5,6
2018,NATURAL,1,12,9,17,19,11,22,18,21,16,16,41,17,30
2018,NATURAL,200,24,7,0,2,0,1,0,2,2,4,2,0,1
2018,SWEET,750,12,12,1,4,4,1,0,3,2,8,6,3,0
2018,SALTED,750,12,1,1,0,2,1,0,3,6,1,11,0,1
2018,SPICY,750,12,2,3,1,0,15,3,2,3,3,3,3,4
2018,SOUR,750,12,0,0,0,0,0,0,0,0,0,7,0,0
2018,NATURAL,700,12,18,26,52,43,63,57,21,43,29,40,19,31
2018,NATURAL,1,12,22,14,39,15,29,41,25,48,26,38,35,92
2018,NATURAL,200,24,10,0,0,14,5,0,16,5,10,17,7,2
2018,SWEET,750,12,9,10,22,49,16,8,7,9,7,1,3,16
2018,SALTED,750,12,5,12,9,10,18,18,25,9,14,10,14,25
2018,SPICY,750,12,6,3,8,4,8,7,3,7,5,3,1,5
2018,SOUR,750,12,1,0,1,0,1,3,1,1,4,0,0,1
2018,NATURAL,700,12,41,39,60,64,52,58,49,49,62,64,64,76
2018,NATURAL,1,12,35,47,81,67,40,54,43,62,99,101,52,63
2018,NATURAL,200,24,7,0,6,0,20,0,24,20,18,15,0,10
2018,SWEET,750,12,9,14,20,57,21,16,14,18,19,2,7,21
2018,SALTED,750,12,2,2,3,11,8,10,4,3,10,16,5,41
2018,SPICY,750,12,7,8,12,4,13,5,16,7,11,5,2,2
2018,SOUR,750,12,0,0,5,5,1,4,1,0,0,20,2,3
2018,NATURAL,700,12,34,48,25,58,57,47,31,24,27,23,25,23
2018,NATURAL,1,12,33,47,48,20,41,48,54,64,40,35,21,24
2018,NATURAL,200,24,20,1,4,7,33,11,12,7,8,4,38,25
2018,SWEET,750,12,4,25,5,28,14,19,16,9,20,4,6,13
2018,SALTED,750,12,6,17,15,16,5,9,18,11,6,7,7,19
2018,SPICY,750,12,1,9,8,9,12,10,13,19,29,46,25,16
2018,SOUR,750,12,2,5,4,0,0,4,4,5,9,4,1,2
2018,NATURAL,700,12,24,13,8,11,9,14,12,5,7,13,21,15
2018,NATURAL,1,12,12,13,10,12,23,16,17,22,21,10,21,29
2018,NATURAL,200,24,6,3,4,0,4,0,12,29,5,8,4,9
2018,SWEET,750,12,0,2,6,7,6,2,7,1,10,0,31,5
2018,SALTED,750,12,4,2,0,0,4,4,8,2,5,5,5,2
2018,SPICY,750,12,3,2,5,0,1,0,1,2,0,0,1,2
2018,SOUR,750,12,2,1,0,0,0,0,0,0,1,4,0,0
2018,NATURAL,700,12,56,61,52,70,71,51,46,42,32,41,37,55
2018,NATURAL,1,12,59,44,43,25,49,36,48,35,40,40,57,116
2018,NATURAL,200,24,57,28,15,38,10,3,34,0,17,5,8,3
2018,SWEET,750,12,19,15,31,35,14,9,29,36,21,24,13,32
2018,SALTED,750,12,4,7,7,10,14,6,8,5,11,11,15,60
2018,SPICY,750,12,5,1,1,4,5,5,2,4,5,3,4,9
2018,SOUR,750,12,1,0,1,1,2,1,0,0,7,6,0,2
2018,NATURAL,700,12,36,35,51,55,48,61,32,39,37,44,59,43
2018,NATURAL,1,12,24,29,51,32,73,35,30,36,29,38,35,44
2018,NATURAL,200,24,10,5,0,5,0,0,48,0,2,8,11,0
2018,SWEET,750,12,10,6,10,11,18,7,9,13,15,10,6,32
2018,SALTED,750,12,7,1,18,7,12,3,7,2,10,3,10,18
2018,SPICY,750,12,5,8,0,1,11,6,5,2,1,0,5,10
2018,SOUR,750,12,5,10,1,0,2,5,1,1,7,0,0,3
2018,NATURAL,700,12,50,56,46,36,70,42,38,57,110,27,60,128
2018,NATURAL,1,12,45,32,131,65,113,100,50,138,92,83,103,162
2018,NATURAL,200,24,8,0,4,4,5,8,30,0,42,0,4,0
2018,SWEET,750,12,7,2,14,36,17,11,6,30,11,12,9,24
2018,SALTED,750,12,9,5,12,22,26,11,19,22,12,19,18,47
2018,SPICY,750,12,1,1,1,5,19,9,15,4,1,3,2,10
2018,SOUR,750,12,4,0,2,3,4,2,2,6,9,6,3,4
2018,NATURAL,700,12,2,3,14,8,6,31,14,4,9,4,12,8
2018,NATURAL,1,12,3,15,6,3,11,7,9,10,18,10,6,11
2018,NATURAL,200,24,4,4,4,1,6,3,1,4,5,1,5,2
2018,SWEET,750,12,0,4,1,5,3,1,0,1,1,2,2,1
2018,SALTED,750,12,1,0,2,0,0,0,0,0,0,2,3,2
2018,SPICY,750,12,1,2,1,1,2,1,0,0,1,1,0,0
2018,SOUR,750,12,0,0,0,1,0,0,0,0,0,1,0,0
2018,NATURAL,700,12,9,14,3,5,13,10,10,16,11,11,11,6
2018,NATURAL,1,12,23,39,11,42,19,20,26,37,32,21,31,33
2018,NATURAL,200,24,5,0,0,23,1,4,28,3,28,2,6,7
2018,SWEET,750,12,6,4,1,9,2,0,2,9,8,5,1,2
2018,SALTED,750,12,1,1,3,1,3,1,0,7,2,2,3,3
2018,SPICY,750,12,5,1,3,4,0,5,7,2,4,2,0,0
2018,SOUR,750,12,2,0,1,0,1,1,0,0,3,0,1,1
2018,NATURAL,700,12,3,1,9,7,9,0,5,3,0,1,2,3
2018,NATURAL,1,12,14,21,11,14,8,11,15,13,11,16,10,15
2018,NATURAL,200,24,2,1,3,2,1,0,2,0,6,2,1,1
2018,SWEET,750,12,1,2,5,4,3,3,3,2,3,6,2,7
2018,SALTED,750,12,0,0,1,0,4,2,3,1,0,1,0,2
2018,SPICY,750,12,0,1,1,0,3,1,0,0,0,1,0,3
